Country,happiness_score,gdp_per_capita,family,health,freedom,generosity,government_trust,dystopia_residual,continent,Year_x,social_support,cpi_score,Overall rank,Country or region,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Year_y,Life Expectancy at birth,BMI,Alcohol,Tuberculosis,Syphilis,Chlamydia,Gonorrhoea,Trichomoniasis,Genital herpes,Other STDs,HIV/AIDS,Diarrhoeal diseases,Whooping cough,Diphtheria,Measles,Tetanus,Meningitis,Encephalitis,Acute hepatitis A,Acute hepatitis B,Acute hepatitis C,Acute hepatitis E,Malaria,African Trypanosomiasis,Chagas disease,Schistosomiasis,Leishmaniasis,lymphatic filariasis,Onchocerciasis,Cysticercosis,Echinococcosis,Dengue,Trachoma,Yellow fever,Rabies,Ascariasis,Trichuriasis,Hookworm disease,Food-bourne trematodes,Leprosy,Lower respiratory infections,Upper respiratory infections,Otitis media,Preterm birth complications,Birth asphyxia and birth trauma,Neonatal sepsis and infections,Other neonatal conditions,Protein-energy malnutrition,Iodine deficiency,Vitamin A deficiency,Iron-deficiency anaemia,Other nutritional deficiencies,Mouth and oropharynx cancers,Oesophagus cancer,Stomach cancer,Colon and rectum cancers,Liver cancer,Pancreas cancer,"Trachea, bronchus, lung cancers",Malignant skin melanoma,Non-melanoma skin cancer,Breast cancer,Cervix uteri cancer,Corpus uteri cancer,Ovary cancer,Prostate cancer,Testicular cancer,Kidney cancer,Bladder cancer,Brain and nervous system cancers,Gallbladder and biliary tract cancer,Larynx cancer,Thyroid cancer,Hodgkin lymphoma,Non-Hodgkin lymphoma,Multiple myeloma,Leukaemia,Diabetes mellitus,"Endocrine, blood, immune disorders",Depressive disorders,Bipolar disorder,Schizophrenia,Alcohol use disorders,Drug use disorders,Anxiety disorders,Eating disorders,Autism and Asperger syndrome,Childhood behavioural disorders,Idiopathic intellectual disability,Alzheimer disease and other dementias,Parkinson disease,Epilepsy,Multiple sclerosis,Migraine,Non-migraine headache,Other neurological conditions,Sense organ diseases,Rheumatic heart disease,Hypertensive heart disease,Ischaemic heart disease,Stroke,"Cardiomyopathy, myocarditis, endocarditis",Other circulatory diseases,Chronic obstructive pulmonary disease,Asthma,Peptic ulcer disease,Cirrhosis of the liver,Appendicitis,Gastritis and duodenitis,Paralytic ileus and intestinal obstruction,Inflammatory bowel disease,Gallbladder and biliary diseases,Pancreatitis,Kidney diseases,Benign prostatic hyperplasia,Urolithiasis,Other urinary diseases,Infertility,Gynecological diseases,Skin diseases,Rheumatoid arthritis,Osteoarthritis,Gout,Back and neck pain,Other musculoskeletal disorders,Neural tube defects,Cleft lip and cleft palate,Down syndrome,Congenital heart anomalies,Other chromosomal anomalies,Other congenital anomalies,Oral conditions,Sudden infant death syndrome,Road injury,Poisonings,Falls,"Fire, heat and hot substances",Drowning,Exposure to mechanical forces,Natural disasters,Other unintentional injuries,Self-harm,Interpersonal violence,Collective violence and legal intervention
Mali,4.073,0.31292,0.86333,0.16347,0.27544,0.21064,0.13647,2.11087,Africa,2019,0.0,29,128,Mali,4.39,0.385,1.105,0.308,0.327,0.153,0.052,2019.0,62.8,,1.325,0.745674744,0.385160454,0.0012590355,0.003269971,0.0,0.0,0.0029136645,2.8923463755,6.7096750565,0.503231373,0.0107502805,0.7737502445,0.213352629,2.265374935,0.09661536000000001,0.0443899855,0.103389789,0.0160450865,0.0013665615,5.8389999884999995,0.0,0.0,0.1100135595,0.0,0.0,0.0,0.0093508405,0.024747916000000002,6.35e-05,0.0,0.032586710500000005,0.23312579300000003,0.0281399555,0.0,0.0,0.0,0.0,7.4424104255,0.015294867,0.00017700650000000001,4.440116318,4.1549602199999995,2.61273584,0.3766378285,2.9239266045,0.0,0.0,0.0,0.1155300245,0.125830626,0.0795744945,0.5314187605,0.351578783,0.28099590900000004,0.1290316465,0.125754443,0.0279309715,0.068979858,0.47350996,0.8672705,0.040213022,0.0987097025,0.1810835515,0.013822555,0.112601334,0.21545920200000002,0.0374830985,0.0217704425,0.030337655499999998,0.0252625445,0.032594085,0.11392115650000001,0.011277948,0.09592188900000001,1.144518558,0.809020981,0.0,0.0,0.0,0.041440917,0.06938208750000001,0.0,5.3700000000000004e-05,0.0,0.0,0.0,0.37777194849999995,0.1178144315,0.24237755249999998,0.009876355,0.0,0.0,0.080623943,0.0,0.141292632,0.6454899735,2.953730669,3.0813471765,0.274473707,0.5321063855,0.9862762740000001,0.7459328620000001,0.312709633,1.3662807065,0.034847466,0.035775783,0.382320204,0.0218913035,0.10225651399999999,0.152296293,1.0926631395,0.0,0.0023014890000000003,0.193926435,0.0,0.0036151545,0.084989026,0.007920188,0.0,0.0,0.0,0.026167233499999998,0.5906160455,0.012452677,0.062699407,0.4167840775,0.069749224,0.719154918,0.0,0.16634434399999998,2.2322647315,0.280741541,0.433377714,0.374931026,0.5264873655,0.2557120215,0.0,1.154893314,0.4032329425,1.047418003,0.549278647
Haiti,4.028,0.34097,0.29561,0.27494,0.12072,0.47958,0.14476,2.37116,South America,2019,0.0,18,147,Haiti,3.597,0.323,0.688,0.449,0.026,0.419,0.11,2019.0,64.05000000000001,,3.075,0.503686884,0.125655123,0.0022701855,0.007025846,0.0,0.0,0.006778381500000001,1.3528613605,1.2697787539999998,0.22318913899999998,0.0015569404999999999,0.0,0.059329124500000004,0.389873931,0.058816243000000004,0.0240298175,0.0129923255,0.003662075,0.0011526615,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.12926720349999998,0.0008840370000000001,0.008415771,0.0,0.0,0.004098799,0.002628922,0.0,0.0,0.0,0.0,3.531849083,0.009402476,0.0006258794999999999,1.2578874815,1.050161049,0.531454697,0.221924799,0.3583796335,0.0,0.0,0.0,0.0196495435,0.13041971600000002,0.07752611649999999,0.4315100545,0.34006487350000003,0.3312333915,0.134116353,0.2457543095,0.008075201,0.0201155055,0.3523754595,0.2863116965,0.020975421,0.076730403,0.678235364,0.0103421715,0.036501904,0.046027658,0.015456689499999999,0.024735196,0.0300601765,0.013299043,0.014810855000000001,0.0738706595,0.029014526000000002,0.150240858,2.5128098895,0.4757070875,0.0,0.0,0.0,0.21375988299999998,0.0699462255,0.0,1.3284999999999999e-05,0.0,0.0,0.0,0.47743805000000006,0.164708631,0.20429750200000002,0.014181117,0.0,0.0,0.06950363600000001,0.0,0.4070683215,1.31587006,6.6040346324999994,5.8895107805,0.4704714285,0.846853607,1.1671311875,0.5536085310000001,0.35210697950000003,1.2124975445,0.085810644,0.056073136499999995,0.220562489,0.0455037255,0.11016711700000001,0.0879004725,1.3504737055,0.0,0.012618279,0.187784034,0.0,0.017034361,0.21230035549999998,0.018595261,0.0,0.0,0.0,0.08083370799999999,0.1306103425,0.0010639364999999999,0.058388746,0.38766604400000004,0.036420548,0.2954879555,0.0,0.027963968,1.0572663735,0.0771843385,0.2744523085,0.23498004449999998,0.6531429045,0.4056368675,0.0,0.7492803594999999,0.5426716819999999,1.164804583,0.0027362855
Botswana,3.974,1.09426,0.89186,0.34752,0.44089,0.12425,0.10769,0.96741,Africa,2019,0.0,61,148,Botswana,3.488,1.041,1.145,0.538,0.455,0.025,0.1,2019.0,62.205,,6.8549999999999995,0.32438282399999996,0.0182136065,0.0002628235,0.0008468885,0.0,0.0,0.0007754935,2.4748811005,0.26356023,0.022298544,0.0001475065,0.00018480649999999999,0.0031234665,0.054185947,0.003480759,0.0009069099999999999,0.0028884695,0.000253836,0.000153763,0.0003548385,0.0,0.0,0.005011349,0.0,0.0,0.0,0.0011181805,0.00015293000000000001,0.0,0.0,0.0,0.000453733,0.0002255255,0.0,0.0,0.0,0.0,0.8367809035,0.0037106595,0.000106442,0.2235088805,0.1307241505,0.068332281,0.025789046,0.085491872,0.0,0.0,0.0,0.002282552,0.035014814,0.0513295015,0.005129197,0.013792599499999999,0.0286266975,0.0080631235,0.022698385,0.0074232915,0.018537367,0.034176819,0.081994702,0.004699593,0.0096578185,0.0222583885,8.6964e-05,0.0036268819999999997,0.003202664,0.002734456,0.00106953,0.0080742035,0.000573153,0.0020272355000000002,0.028394992,0.0079964635,0.006527307499999999,0.6363186665,0.051343482999999995,0.0,0.0,0.0,0.015348485,0.012842685,0.0,2.6844999999999998e-05,0.0,0.0,0.0,0.0818438635,0.0236245775,0.028060111,0.0015250495,0.0,0.0,0.011814995,0.0,0.0185312535,0.235403422,0.8160140515,0.7940930509999999,0.0884919745,0.0871194945,0.24082279950000002,0.116075432,0.045041051,0.22935899999999998,0.003787696,0.0108196325,0.06156083799999999,0.0052005935,0.027808613500000003,0.011183354,0.253185826,0.0,0.0004517715,0.034816009,0.0,0.001766321,0.0149515885,0.0052898814999999995,0.0,0.0,0.0,0.010116931000000001,0.0109879815,0.0007509565,0.010227987000000001,0.043791754,0.009245869,0.0686308845,0.0,0.016252444499999998,0.304232828,0.021137114499999998,0.0307873495,0.054170377,0.041274530000000004,0.029910752500000002,0.0,0.1081843025,0.1849268045,0.1946031375,0.0001751995
Cambodia,3.907,0.55604,0.5375,0.42494,0.58852,0.40339,0.08092,1.31573,Asia,2019,0.0,20,109,Cambodia,4.7,0.574,1.122,0.637,0.609,0.232,0.062,2019.0,69.99000000000001,,8.055,1.4328088325000001,0.0085072055,0.0005030975,0.0015283545000000002,0.0,0.0,0.00126422,0.6700592249999999,1.074068982,0.1154266885,0.00040393549999999997,0.0290612985,0.054827885500000006,0.049259705,0.0686832865,0.05724151,0.06829246950000001,0.023570366500000002,0.004155346,0.051000001,0.0,0.0,0.013015044,0.0,0.0,0.0,0.0017901625,0.001498672,0.029078547499999996,0.0,0.0,0.0854080395,0.00246825,0.0,0.0,0.0,0.0,4.397079582,0.006416658,0.0001774875,0.9131065865,0.6755625535,0.4302484585,0.17091434649999998,0.213715736,0.0,0.0,0.0,0.032019649,0.32423534249999997,0.148341807,0.1948181395,0.452437949,1.3563271805000001,0.0673080635,0.8154996800000001,0.020171958,0.06337372349999999,0.42813815,0.3642131335,0.0472240765,0.1244705425,0.063857447,0.0062093945,0.048907459,0.0823734215,0.2037251215,0.1512444265,0.041455134500000004,0.0385976875,0.016492615500000002,0.1683183255,0.051423592500000004,0.274916006,1.680853894,0.1918855095,0.0,0.0,0.0,0.06633715899999999,0.0318821875,0.0,0.0001255495,0.0,0.0,0.0,0.680971573,0.184731377,0.059551893,0.0088913255,0.0,0.0,0.028453674499999998,0.0,0.187508167,1.1768060144999999,5.133317680499999,6.5535662175,0.217988311,0.283795307,1.5282496065,0.617742416,0.9691949289999999,4.0587193595,0.0366883935,0.04004926,0.3002138145,0.0175046155,0.1264215165,0.08527106400000001,1.056850974,0.0,0.022145383499999997,0.209110947,0.0,0.0114087875,0.105405902,0.0110614955,0.0,0.0,0.0,0.041417881000000004,0.0725217075,0.0032780265,0.008819152,0.3157579655,0.008688944,0.23533757249999998,0.0,0.055909783500000004,1.6116958555,0.038505674000000004,1.057783122,0.112126159,0.5565230085,0.11859106999999999,0.0,0.3947105475,0.399861847,0.173291598,0.0035567495
Niger,3.856,0.1327,0.6053,0.26162,0.38041,0.2097,0.17176,2.09469,Africa,2019,0.0,32,114,Niger,4.628,0.138,0.774,0.366,0.318,0.188,0.102,2019.0,63.31,,0.52,1.851506321,0.0548377725,0.0013930245,0.003494129,0.0,0.0,0.003283928,0.5239668670000001,8.015188898,1.428786396,0.030214236499999998,1.206803318,0.1862213545,2.6185977175,0.05610341,0.0646981355,0.1394352155,0.022780273,0.0015262385,8.510999992,0.0,0.0,0.11861604449999999,0.1185923075,0.0,0.0,0.017143097,0.051077545,0.00010578700000000001,0.0,0.21755021600000002,0.46092593550000005,0.062371809,0.0,0.0,0.0,0.0,10.5466779545,0.046834694499999996,0.000404038,4.7798745115,4.0151846005000005,2.6717143555,0.6131786804999999,1.08495149,0.0,0.0,0.0,0.0375888415,0.120989084,0.06577340549999999,0.15022682799999998,0.2608692915,0.37258122650000003,0.0689304785,0.020964786500000002,0.0291295865,0.1142823035,0.5376997605,0.2433909585,0.043088647,0.212435016,0.0638314515,0.018005283,0.061251045000000004,0.0806329135,0.09970979099999999,0.016916054,0.025887178500000003,0.0056254055,0.0200713065,0.15503490949999998,0.0,0.1287664895,1.3150919515,0.903079771,0.0,0.0,0.0,0.060166863,0.0631865475,0.0,4.8750000000000006e-05,0.0,0.0,0.0,0.428981388,0.13769232799999997,0.3381569375,0.01114297,0.0,0.0,0.108481352,0.0,0.2334241065,0.67780825,4.114694633499999,4.3585306070000005,0.3842783865,0.6971154515,1.0860455835,0.9510219424999999,0.522184224,2.05819421,0.06397713,0.060869972,0.617586193,0.031903582,0.159681401,0.2165238875,1.366242384,0.0,0.0025797625,0.22732936400000003,0.0,0.0061549845,0.1063838045,0.0088569135,0.0,0.0,0.0,0.0314915955,0.693307281,0.02213543,0.0678316355,0.5002731035,0.0772086075,0.812092749,0.0,0.1812821555,2.973024018,0.385703998,0.6487385995,0.560245229,0.790414423,0.38209530049999996,0.0,1.912787617,0.6134568385,1.121829505,0.204719853
Chad,3.763,0.42214,0.63178,0.03824,0.12807,0.18667,0.04952,2.30637,Africa,2019,0.0,20,132,Chad,4.35,0.35,0.766,0.192,0.174,0.198,0.078,2019.0,59.645,,1.265,1.7497047845,0.359103983,0.0009500595,0.002452442,0.0,0.0,0.0022173625,1.6093106015,7.4207907145,1.2488563915,0.066108705,1.186004616,0.3417652295,2.401687893,0.0604010855,0.0694515565,0.1333347935,0.0156838145,0.002065782,4.315000004,0.006538655000000001,0.0,0.092704917,0.0301069855,0.0,0.0,0.0611770825,0.0363394135,6.525e-05,0.0,0.0670323385,0.418187983,0.0359985275,0.0,0.0,0.0,0.0,11.614781990000001,0.0177733175,0.0002211115,3.513735443,4.1568751065,1.7823320315,0.344068304,1.075195748,0.0,0.0,0.0,0.0384851685,0.14678595049999998,0.060448391500000004,0.0933097665,0.1669730025,0.19338297200000001,0.054314522999999996,0.0500227845,0.0184831685,0.049815443,0.506337776,0.3167604725,0.0277007535,0.1099271575,0.1698637505,0.008054823,0.041546913000000005,0.0411820515,0.058225066500000006,0.0132206805,0.020376128,0.011746713,0.019696303,0.1543450935,0.020523056999999997,0.138726566,0.9398750505,0.5780194000000001,0.0,0.0,0.0,0.045545666,0.11560981749999999,0.0,3.015e-05,0.0,0.0,0.0,0.332108517,0.102106753,0.224301808,0.0076439875,0.0,0.0,0.0651815965,0.0,0.1428774005,0.628963937,2.819679018,3.0289772815,0.23375527149999997,0.47934067550000004,0.714789535,0.6269072735000001,0.32523103,1.534593626,0.037922171500000004,0.0400765525,0.36530799599999997,0.0224573515,0.096328944,0.141526937,0.9462839224999999,0.0,0.0017489555,0.15613534550000002,0.0,0.0033469935,0.0712067075,0.006197238,0.0,0.0,0.0,0.020284945,0.6590514199999999,0.01408502,0.054325406,0.39985147099999996,0.055799069,0.6792230669999999,0.0,0.14623933449999998,2.58554069,0.2766048205,0.3217283605,0.36100845950000005,0.5316092625,0.3318891835,0.0,1.331952164,0.513512252,0.7148838369999999,0.1435702395
Burkina Faso,3.739,0.31995,0.63054,0.21297,0.3337,0.24353,0.12533,1.87319,Africa,2019,0.0,40,115,Burkina Faso,4.587,0.331,1.056,0.38,0.255,0.177,0.113,2019.0,62.645,,11.175,0.9839563885,0.14687893800000001,0.0014237505,0.003799782,0.0,0.0,0.003313961,1.550011105,5.9435227585,0.3731411065,0.0034592735,0.597861523,0.090536902,1.687362629,0.041456337499999996,0.025678192,0.08221851250000001,0.0289181805,0.00162035,7.3009999924999995,0.0,0.0,0.12455167,0.0,0.0,0.0,0.014318511999999999,0.025768407,9.41725e-05,0.0,0.08621788699999999,0.1534924695,0.036885569,0.0,0.0,0.0,0.0,8.4035920335,0.023957680500000002,0.0004993945,3.404595703,3.2130549465,2.080960022,0.5086201475000001,1.4341695190000001,0.0,0.0,0.0,0.085935022,0.1136291075,0.050360854499999996,0.3886289275,0.2391547815,0.6546988975,0.073914111,0.1210669025,0.0322797415,0.077570185,0.430803961,1.061082081,0.036943064,0.0872285315,0.257060458,0.0085738135,0.069310232,0.132576185,0.022636467,0.014802646499999999,0.033248105,0.018323767,0.023953705,0.11039773450000001,0.005684766,0.056067793500000004,1.304251858,2.3969466695,0.0,0.0,0.0,0.0758181055,0.08587129900000001,0.0,7.170000000000001e-05,0.0,0.0,0.0,0.38360629,0.1257958485,0.23834878250000002,0.011909069000000001,0.0,0.0,0.0715504285,0.0,0.1345146485,1.009778996,4.0582667425,3.1621168485,0.37134826649999997,0.772839128,0.58055079,0.470488419,0.205126904,1.3610972829999999,0.047262209,0.020948129,0.4447327645,0.034187784,0.144293006,0.24606925699999999,1.198842018,0.0,0.0032314895,0.3502203905,0.0,0.0039826035,0.0870399045,0.0074405475,0.0,0.0,0.0,0.0314161725,0.500627591,0.011046218,0.06127901599999999,0.417396529,0.077718882,0.689297227,0.0,0.11919237399999999,3.1515200495,0.310020762,0.41424292149999997,0.3521125885,0.45482151550000005,0.2808113715,0.0,1.318259942,0.760406827,0.9716522304999999,0.4417686295
Uganda,3.739,0.34719,0.90981,0.19625,0.43653,0.27102,0.06442,1.51416,Africa,2019,0.0,28,136,Uganda,4.189,0.332,1.069,0.443,0.356,0.252,0.06,2019.0,66.67,,12.775,3.627250153,1.1177467545,0.0029948765,0.0086889695,0.0,0.0,0.009119212,10.594024773000001,6.0516571485,0.954522579,0.005493597,0.1716904305,0.1352929635,1.85888007,0.0610743435,0.1053492075,0.0617364985,0.015249635499999999,0.0034404780000000003,6.7879999845,0.0248334865,0.0,0.142750817,0.014048263500000002,0.0,0.0,0.0833529375,0.093616413,0.0005828750000000001,0.0,0.060613090999999994,0.279388248,0.0079523555,0.0,0.0,0.0,0.0,9.432351028500001,0.071764159,0.005669939000000001,4.836735092,5.2024211575,2.7619019775,0.5952730865,1.658515612,0.0,0.0,0.0,0.04873016,0.365539876,0.8372441669999999,0.257469081,0.4593893845,0.7611987060000001,0.179120339,0.220273934,0.05932699550000001,0.11497231299999999,0.5639737739999999,2.1888535615,0.1168117345,0.2595276125,0.4749397325,0.019492533,0.11362000350000001,0.0904275255,0.1913452855,0.023107454500000003,0.0655078815,0.036098148499999996,0.0905523395,0.67867068,0.1115902245,0.299450075,2.3971781455,0.3805124705,0.0,0.0,0.0,0.1280679815,0.11639860699999999,0.0,0.00015325149999999998,0.0,0.0,0.0,0.643182319,0.17574768899999998,0.2993243775,0.0080032555,0.0,0.0,0.059637454500000006,0.0,0.1738949475,1.5600533214999999,4.3920958975,5.5905913275,0.42960062,0.809103635,1.5254352235,0.8726003929999999,0.3433464645,2.5609048155,0.10551933999999999,0.12380602800000001,0.493156912,0.049013589499999996,0.2242043035,0.1176262635,1.5840742685,0.0,0.00607822,0.3532799075,0.0,0.00719915,0.1211712475,0.027512599000000002,0.0,0.0,0.0,0.0440559285,0.5689930415,0.014140765999999999,0.08296664549999999,1.028256921,0.123115292,1.5028102049999998,0.0,0.165015237,6.5062287695,0.372556337,0.563270186,0.4360607265,0.6187860875,0.360092751,0.0,1.5648250904999998,1.016513959,3.087471281,0.043939179
Yemen,3.724,0.57939,0.47493,0.31048,0.2287,0.09821,0.05892,1.97295,Asia,2019,0.0,15,151,Yemen,3.38,0.287,1.163,0.463,0.143,0.108,0.077,2019.0,66.66499999999999,,0.033999999999999996,0.9497152090000001,0.087682598,0.000363379,0.0011347585,0.0,0.0,0.0009950795,0.198035855,2.1858800995000003,0.6195806070000001,0.00687009,1.509654587,0.1973240525,0.5092433825,0.1843995355,0.1146287035,0.149707169,0.0041345695,0.002121628,0.8595000015,0.0,0.0,0.0618977685,0.0011287,0.0,0.0,0.0,0.06587953399999999,0.035705310000000004,0.0,0.0,0.010508726,0.008489031000000001,0.0,0.0,0.0,0.0,5.989169464,0.0024191145,6.7e-05,4.4048948365000005,2.9697431335,1.6889865725,1.4969252929999999,0.529163744,0.0,0.0,0.0,0.0373209075,0.273683397,0.38233389500000003,0.45106914499999995,0.456473624,0.3044671075,0.1414325515,0.284579152,0.008049253,0.0417479375,0.5668163665,0.059496203,0.0025821545,0.0941271805,0.019667771,0.00300934,0.02339265,0.0801820955,0.275024136,0.0108361925,0.0932070255,0.0187657515,0.066743986,0.142367853,0.0071988645,0.3881907365,0.897195464,0.3687985345,0.0,0.0,0.0,0.0391583665,0.3063319095,0.0,2.2499999999999998e-05,0.0,0.0,0.0,0.7026389605000001,0.180753167,0.26948222,0.020754752,0.0,0.0,0.0548638025,0.0,0.3533982365,2.646734424,15.078910364999999,6.784804082,0.2924011205,1.165771617,1.59794172,1.052992161,0.416730453,1.4456329650000002,0.0808233085,0.013460893,0.216841024,0.022282901,0.1111156975,0.0657916795,1.3392590885,0.0,0.001578481,0.037943924500000004,0.0,0.000624173,0.021948408500000002,0.007069814000000001,0.0,0.0,0.0,0.048135583,0.32562013749999996,0.003979548,0.087056871,0.7958223425,0.059141990000000005,0.8738031820000001,0.0,0.1918009235,4.280371463,0.265876789,0.5849147545,0.49548229349999995,0.5710932835,0.53599407,0.0,1.112643642,0.849251152,1.419565926,6.457421195999999
Madagascar,3.695,0.27954,0.46115,0.37109,0.13684,0.2204,0.07506,2.15075,Africa,2019,0.0,24,143,Madagascar,3.933,0.274,0.916,0.555,0.148,0.169,0.041,2019.0,65.35,,1.995,5.8028351745,0.340057221,0.0032942925,0.009635075,0.0,0.0,0.010372831499999999,0.670729653,5.5425083525000005,0.2594780235,0.0014056659999999999,4.585976407,0.093136071,1.1954029959999999,0.046850491,0.0629224915,0.049119829000000004,0.0079311115,0.001586229,2.753421165,0.0,0.0,0.1300766965,0.0,0.0,0.0,0.09107161300000001,0.003609533,0.0001922445,0.0,0.0,0.09221069900000001,0.0027074605,0.0,0.0,0.0,0.0,7.3023506775,0.024367320999999997,0.00514683,2.676278717,2.673523571,1.2898348385,0.314413132,2.1179432030000003,0.0,0.0,0.0,0.094056291,0.34836047550000004,0.5400890144999999,0.18374997199999998,0.3028177005,0.46655,0.040176324,0.073562798,0.071813085,0.161706521,0.31447326249999996,1.513869957,0.0472706985,0.0673384545,0.49795394,0.003230078,0.0340943685,0.142946505,0.0504693815,0.011928137,0.0930655815,0.0211148075,0.035023141,0.2506929895,0.0515860485,0.20052196249999998,1.6390119725,0.23147670999999997,0.0,0.0,0.0,0.08042805750000001,0.029128677,0.0,8.80605e-05,0.0,0.0,0.0,0.5601166895,0.132952942,0.192250428,0.008826948499999999,0.0,0.0,0.031034092,0.0,0.3136385845,3.1040112850000003,6.194129247999999,8.98207103,0.52322746,1.1153667545000001,1.978582654,1.2535147365000001,0.2475503945,2.401443075,0.07332505,0.1099527725,0.3721887825,0.036882254,0.1859509545,0.07469795,1.1010146189999999,0.0,0.0067765365,0.24889159449999998,0.0,0.0059582735,0.093616813,0.02364798,0.0,0.0,0.0,0.030532321,0.366357779,0.011886122499999999,0.046807167999999996,0.4790028315,0.063224472,0.7229629595,0.0,0.07949959449999999,3.9399292185,0.28546624350000005,0.326563642,0.330707696,0.4123327585,0.3062826805,0.0,1.1795970035,0.7377562085,0.874388897,0.07737925550000001
Liberia,3.622,0.10706,0.50353,0.23165,0.25748,0.24063,0.04852,2.23284,Africa,2019,0.0,28,141,Liberia,3.975,0.073,0.922,0.443,0.37,0.233,0.033,2019.0,64.075,,5.390000000000001,1.3831305695,0.197125137,0.0002607475,0.0006930885,0.0,0.0,0.0005916945,0.9595163705,0.7958663605,0.09867259249999999,0.0004317155,1.2771900354999999,0.0155580915,0.27600407299999996,0.0137398775,0.0082553475,0.0195314635,0.0018782325,0.00035631,1.2138213384999998,0.0,0.0,0.0257216445,0.0,0.0,0.0,0.0076350435,0.0010308885,1.1514999999999999e-05,0.0,0.017757825,0.01962044,0.001869104,0.0,0.0,0.0,0.0,1.3464036789999998,0.0013340600000000002,2.155e-05,0.8259222184999999,0.8007429964999999,0.5179223175000001,0.0576816055,0.1766990665,0.0,0.0,0.0,0.010667504500000001,0.0250868135,0.007756658,0.0607897805,0.044800106500000006,0.2196039355,0.0188437595,0.032971848,0.006171471499999999,0.019372994499999997,0.12276577849999999,0.23680721,0.0142281055,0.025164964,0.148684405,0.000183504,0.007405749999999999,0.0094918455,0.0067422495,0.0023905905,0.009945392,0.0023777475,0.002334755,0.040095107,0.004319211,0.0115544225,0.3250164065,0.122720784,0.0,0.0,0.0,0.0127175275,0.021188748,0.0,1.6605e-05,0.0,0.0,0.0,0.1173160225,0.036129932000000003,0.040439456,0.0021068015,0.0,0.0,0.016058021,0.0,0.025032008,0.1853184135,0.942350154,0.789070735,0.057630051,0.124210774,0.1467802775,0.09976968050000001,0.0630556265,0.4292116075,0.00618468,0.0060718415,0.08920530900000001,0.00482418,0.022826879,0.0333487525,0.3042831425,0.0,0.000588421,0.048043945500000004,0.0,0.000550926,0.020615442499999997,0.002003228,0.0,0.0,0.0,0.0079207635,0.109507803,0.002985189,0.014251737,0.095886408,0.02108861,0.17280056700000002,0.0,0.0206546015,0.960196222,0.040893584,0.07770179399999999,0.076644849,0.0634150405,0.0580534055,0.0,0.19010498850000002,0.109783966,0.23845075799999998,0.00025649
Guinea,3.607,0.22415,0.3109,0.18829,0.30953,0.29914,0.1192,2.15604,South America,2019,0.0,29,118,Guinea,4.534,0.38,0.829,0.375,0.332,0.207,0.086,2019.0,60.864999999999995,,1.15,1.1842977315,0.1639951355,0.0012847545,0.003480937,0.0,0.0,0.0029706675000000004,1.509857376,3.3940107084999998,0.582636035,0.0197631365,3.012338356,0.08476921800000001,1.316434128,0.0403589815,0.0373794895,0.0810256055,0.011168063999999998,0.001292806,4.089999998,0.536029231,0.0,0.1159005085,0.0,0.0,0.0,0.016861483,0.0098561285,4.395e-05,0.0,0.052902799,0.233592199,0.0110850515,0.0,0.0,0.0,0.0,6.3950893785,0.0075285235,0.00012827999999999998,2.1593232725,2.39831398,1.283435669,0.2715296195,0.5160320155,0.0,0.0,0.0,0.025461898,0.060821255000000005,0.009878605499999998,0.12258774950000001,0.050001414,0.5836517545,0.009536642500000001,0.064050524,0.019755849,0.05629672,0.172445892,0.7456713865,0.0188751945,0.0463051785,0.262556199,0.0,0.0114109995,0.015914789,0.0,0.000333615,0.0217290195,0.004370103,0.008326911,0.070047323,0.0004841055,0.00852465,1.068886889,0.569761604,0.0,0.0,0.0,0.041694291,0.08436353899999999,0.0,5.715e-05,0.0,0.0,0.0,0.289463631,0.105974436,0.1747814945,0.008896184,0.0,0.0,0.052977903,0.0,0.11892338150000001,0.6741054245,2.8326871689999997,2.8885741225,0.2197049375,0.4643300695,0.6864015565,0.589540447,0.22401331800000002,1.2750400714999999,0.020633866,0.022859046,0.193777557,0.014475869499999999,0.0636024575,0.100873123,0.9696102169999999,0.0,0.001842216,0.164860912,0.0,0.002677444,0.063591386,0.0063323075,0.0,0.0,0.0,0.0253953925,0.31967515300000005,0.0086053495,0.0343141705,0.25114447949999996,0.0418009585,0.43486411700000005,0.0,0.085135666,1.8941231515,0.14743170049999998,0.239753912,0.205082609,0.264217313,0.21519997600000002,0.0,0.7519829499999999,0.44593920649999996,0.564035742,0.0097992755
